# rta
#: time in fs  dipole-momenta: x   y   z
  64.46880  -0.48334609E-04   0.26979905E-04   0.19772261E-01
  64.51720  -0.36121857E-04   0.23264217E-04   0.12609572E-01
  64.56560  -0.23067564E-04   0.18098633E-04   0.49717882E-02
  64.61400  -0.96686538E-05   0.11670080E-04  -0.28524385E-02
  64.66240   0.35705055E-05   0.42190446E-05  -0.10567492E-01
  64.71080   0.16157019E-04  -0.39692373E-05  -0.17881713E-01
  64.75920   0.27627994E-04  -0.12575567E-04  -0.24518269E-01
  64.80760   0.37567997E-04  -0.21259202E-04  -0.30225583E-01
  64.85600   0.43607326E-04  -0.29052214E-04  -0.33502422E-01
  64.90440   0.49472987E-04  -0.36760337E-04  -0.36726193E-01
  64.95280   0.53073614E-04  -0.43551178E-04  -0.38556457E-01
  65.00120   0.54308252E-04  -0.49135598E-04  -0.38921800E-01
  65.04960   0.53169383E-04  -0.53268470E-04  -0.37806636E-01
  65.09800   0.49743148E-04  -0.55758504E-04  -0.35252199E-01
  65.14640   0.44205878E-04  -0.56475663E-04  -0.31355275E-01
  65.19480   0.36817006E-04  -0.55355930E-04  -0.26264676E-01
  65.24320   0.27908587E-04  -0.52403257E-04  -0.20175529E-01
  65.29160   0.17871812E-04  -0.47688745E-04  -0.13321602E-01
  65.34000   0.70068531E-05  -0.40485315E-04  -0.58267847E-02
  65.38840  -0.38789020E-05  -0.32769384E-04   0.16965244E-02
  65.43680  -0.14527214E-04  -0.23892454E-04   0.91453471E-02
  65.48520  -0.24483941E-04  -0.14135456E-04   0.16234922E-01
  65.53360  -0.33324555E-04  -0.38085130E-05   0.22695609E-01
  65.58200  -0.40670671E-04   0.67599575E-05   0.28283232E-01
  65.63040  -0.46204540E-04   0.17234365E-04   0.32788247E-01
  65.67880  -0.49681000E-04   0.27282985E-04   0.36043407E-01
  65.72720  -0.50936521E-04   0.36588666E-04   0.37929683E-01
  65.77560  -0.49895075E-04   0.44858992E-04   0.38380288E-01
  65.82400  -0.44447671E-04   0.50287047E-04   0.35983087E-01
  65.87240  -0.39045269E-04   0.55711362E-04   0.33629666E-01
  65.92080  -0.31737124E-04   0.59513902E-04   0.30016384E-01
  65.96920  -0.22782575E-04   0.61580985E-04   0.25281453E-01
  66.01760  -0.12505644E-04   0.61856546E-04   0.19603967E-01
  66.06600  -0.12835191E-05   0.60344882E-04   0.13197372E-01
  66.11440   0.10466789E-04   0.57111387E-04   0.63018003E-02
  66.16280   0.22303259E-04   0.52281105E-04  -0.82453922E-03
  66.21120   0.33774760E-04   0.46034973E-04  -0.79146757E-02
  66.25960   0.44437568E-04   0.38603751E-04  -0.14702627E-01
  66.30800   0.52936067E-04   0.29886796E-04  -0.20492559E-01
  66.35640   0.60720657E-04   0.20997021E-04  -0.25901893E-01
  66.40480   0.66603678E-04   0.11832108E-04  -0.30330302E-01
  66.45320   0.70326263E-04   0.27221294E-05  -0.33608853E-01
  66.50160   0.71706661E-04  -0.60084936E-05  -0.35611817E-01
  66.55000   0.70648270E-04  -0.14053607E-04  -0.36261776E-01
  66.59840   0.67144470E-04  -0.21137162E-04  -0.35532877E-01
  66.64680   0.61280023E-04  -0.27023785E-04  -0.33452065E-01
  66.69520   0.53228849E-04  -0.31527675E-04  -0.30098213E-01
  66.74360   0.43248212E-04  -0.34519481E-04  -0.25599153E-01
  66.79200   0.30963604E-04  -0.35058298E-04  -0.19683767E-01
  66.84040   0.18272701E-04  -0.34904794E-04  -0.13495266E-01
  66.88880   0.48430688E-05  -0.33257747E-04  -0.67966592E-02
  66.93720  -0.88576365E-05  -0.30232321E-04   0.15596098E-03
  66.98560  -0.22350540E-04  -0.25997492E-04   0.70974955E-02
  67.03400  -0.35163728E-04  -0.20769255E-04   0.13764040E-01
  67.08240  -0.46850010E-04  -0.14802059E-04   0.19902902E-01
  67.13080  -0.57003562E-04  -0.83787612E-05   0.25282075E-01
  67.17920  -0.65274874E-04  -0.17994232E-05   0.29698822E-01
  67.22760  -0.71383476E-04   0.46306579E-05   0.32987115E-01
  67.27600  -0.72963626E-04   0.10037005E-04   0.33882388E-01
  67.32440  -0.74249052E-04   0.15247413E-04   0.34601908E-01
  67.37280  -0.73107996E-04   0.19509559E-04   0.34010547E-01
  67.42120  -0.69600812E-04   0.22615548E-04   0.32129919E-01
  67.46960  -0.63873055E-04   0.24406262E-04   0.29029873E-01
  67.51800  -0.56150297E-04   0.24778344E-04   0.24826158E-01
  67.56640  -0.46730005E-04   0.23688874E-04   0.19676420E-01
  67.61480  -0.35970677E-04   0.21157494E-04   0.13774597E-01
  67.66320  -0.24278513E-04   0.17265853E-04   0.73438425E-02
  67.71160  -0.12092035E-04   0.12154368E-04   0.62819105E-03
  67.76000   0.70105650E-08   0.57033725E-05  -0.60352931E-02
  67.80840   0.11772774E-04  -0.11839762E-05  -0.12523767E-01
  67.85680   0.22702405E-04  -0.85719200E-05  -0.18538498E-01
  67.90520   0.32400807E-04  -0.16164259E-04  -0.23848885E-01
  67.95360   0.40524807E-04  -0.23653296E-04  -0.28251522E-01
  68.00200   0.46796464E-04  -0.30731977E-04  -0.31578240E-01
  68.05040   0.51013577E-04  -0.37105798E-04  -0.33702682E-01
  68.09880   0.53056941E-04  -0.42504037E-04  -0.34545143E-01
  68.14720   0.52894108E-04  -0.46689944E-04  -0.34075469E-01
  68.19560   0.50579542E-04  -0.49469583E-04  -0.32313952E-01
  68.24400   0.44954688E-04  -0.49487267E-04  -0.28519701E-01
  68.29240   0.38902485E-04  -0.49095555E-04  -0.24476952E-01
  68.34080   0.31382234E-04  -0.47078788E-04  -0.19514828E-01
  68.38920   0.22727192E-04  -0.43464868E-04  -0.13822955E-01
  68.43760   0.13310514E-04  -0.38339607E-04  -0.76173456E-02
  68.48600   0.35307311E-05  -0.31844272E-04  -0.11322351E-02
  68.53440  -0.62033761E-05  -0.24171127E-04   0.53885872E-02
  68.58280  -0.15487991E-04  -0.15557093E-04   0.11700673E-01
  68.63120  -0.23939148E-04  -0.62756436E-05   0.17567773E-01
  68.67960  -0.31206868E-04   0.33728472E-05   0.22770392E-01
  68.72800  -0.36042985E-04   0.12930222E-04   0.26541010E-01
  68.77640  -0.40081029E-04   0.22300266E-04   0.29849154E-01
  68.82480  -0.42249209E-04   0.31091008E-04   0.32031721E-01
  68.87320  -0.42442886E-04   0.39009178E-04   0.33005325E-01
  68.92160  -0.40635103E-04   0.45792074E-04   0.32731784E-01
  68.97000  -0.36878517E-04   0.51217580E-04   0.31219911E-01
  69.01840  -0.31304316E-04   0.55112538E-04   0.28525540E-01
  69.06680  -0.24118062E-04   0.57359122E-04   0.24749738E-01
  69.11520  -0.15592445E-04   0.57898965E-04   0.20035210E-01
  69.16360  -0.60571400E-05   0.56734897E-04   0.14560978E-01
  69.21200   0.41646579E-05   0.53619081E-04   0.84655797E-02
  69.26040   0.14541062E-04   0.49309309E-04   0.21349101E-02
  69.30880   0.24729536E-04   0.43662797E-04  -0.42724010E-02
  69.35720   0.34316655E-04   0.36896971E-04  -0.10511558E-01
  69.40560   0.42908902E-04   0.29265491E-04  -0.16344580E-01
  69.45400   0.50148407E-04   0.21048522E-04  -0.21549553E-01
  69.50240   0.55727145E-04   0.12542229E-04  -0.25929167E-01
  69.55080   0.59399054E-04   0.40478735E-05  -0.29318193E-01
  69.59920   0.60989599E-04  -0.41391315E-05  -0.31589632E-01
  69.64760   0.60402496E-04  -0.11739853E-04  -0.32659334E-01
  69.69600   0.56076974E-04  -0.17796300E-04  -0.31596542E-01
  69.74440   0.51238550E-04  -0.23467239E-04  -0.30220708E-01
  69.79280   0.44481992E-04  -0.27938546E-04  -0.27701721E-01
  69.84120   0.36025325E-04  -0.31084130E-04  -0.24136233E-01
  69.88960   0.26150645E-04  -0.32830474E-04  -0.19659933E-01
  69.93800   0.15194091E-04  -0.33159284E-04  -0.14442569E-01
  69.98640   0.35338851E-05  -0.32108013E-04  -0.86817503E-02
  70.03480  -0.84231967E-05  -0.29768180E-04  -0.25957247E-02
  70.08320  -0.20256558E-04  -0.26281481E-04   0.35846658E-02
  70.13160  -0.31547244E-04  -0.21833809E-04   0.96246113E-02
  70.18000  -0.41623801E-04  -0.16538794E-04   0.15178143E-01
  70.22840  -0.50639632E-04  -0.10879893E-04   0.20251002E-01
  70.27680  -0.58028508E-04  -0.50005736E-05   0.24547702E-01
  70.32520  -0.63526775E-04   0.82839081E-06   0.27903811E-01
  70.37360  -0.66940006E-04   0.63419915E-05   0.30190981E-01
  70.42200  -0.68150683E-04   0.11291711E-04   0.31322074E-01
  70.47040  -0.67122790E-04   0.15455394E-04   0.31254633E-01
  70.51880  -0.63903118E-04   0.18645882E-04   0.29992543E-01
  70.56720  -0.58619205E-04   0.20718077E-04   0.27585823E-01
  70.61560  -0.51474018E-04   0.21574237E-04   0.24128532E-01
  70.66400  -0.42197973E-04   0.20680444E-04   0.19452433E-01
  70.71240  -0.32249589E-04   0.19030003E-04   0.14359422E-01
  70.76080  -0.21423219E-04   0.16197760E-04   0.87268811E-02
  70.80920  -0.10115229E-04   0.12287321E-04   0.27708074E-02
  70.85760   0.12652788E-05   0.74459849E-05  -0.32815786E-02
  70.90600   0.12311838E-04   0.18590579E-05  -0.92005597E-02
  70.95440   0.22635540E-04  -0.42571001E-05  -0.14762599E-01
  71.00280   0.31878969E-04  -0.10663074E-04  -0.19758650E-01
  71.05120   0.39728720E-04  -0.17105175E-04  -0.24001809E-01
  71.09960   0.45926127E-04  -0.23324734E-04  -0.27334081E-01
  71.14800   0.49163325E-04  -0.28644055E-04  -0.28997816E-01
  71.19640   0.51542206E-04  -0.33639850E-04  -0.30178818E-01
  71.24480   0.51937808E-04  -0.37715014E-04  -0.30221873E-01
  71.29320   0.50370431E-04  -0.40683163E-04  -0.29126087E-01
  71.34160   0.46932647E-04  -0.42395869E-04  -0.26932924E-01
  71.39000   0.41785897E-04  -0.42748669E-04  -0.23724787E-01
  71.43840   0.35154637E-04  -0.41685515E-04  -0.19622117E-01
  71.48680   0.27318171E-04  -0.39201471E-04  -0.14779079E-01
  71.53520   0.18600363E-04  -0.35343516E-04  -0.93779605E-02
  71.58360   0.93575140E-05  -0.30209390E-04  -0.36224177E-02
  71.63200  -0.61200579E-08  -0.23748231E-04   0.22568522E-02
  71.68040  -0.91466399E-05  -0.16559049E-04   0.80499399E-02
  71.72880  -0.17690060E-04  -0.86589895E-05   0.13537938E-01
  71.77720  -0.25291932E-04  -0.30005214E-06   0.18512637E-01
  71.82560  -0.31646070E-04   0.82468541E-05   0.22785361E-01
  71.87400  -0.36496671E-04   0.16701617E-04   0.26194249E-01
  71.92240  -0.39648433E-04   0.24784964E-04   0.28610475E-01
  71.97080  -0.40974257E-04   0.32228471E-04   0.29943151E-01
  72.01920  -0.40420215E-04   0.38784200E-04   0.30142728E-01
  72.06760  -0.38007623E-04   0.44233635E-04   0.29202774E-01
  72.11600  -0.33227043E-04   0.47806984E-04   0.26751462E-01
  72.16440  -0.27491388E-04   0.50540606E-04   0.23704880E-01
  72.21280  -0.20413133E-04   0.51780396E-04   0.19765850E-01
  72.26120  -0.12275092E-04   0.51489206E-04   0.15084088E-01
  72.30960  -0.34029350E-05   0.49683028E-04   0.98369121E-02
  72.35800   0.58473148E-05   0.46430716E-04   0.42225576E-02
  72.40640   0.15102898E-04   0.41851792E-04  -0.15472240E-02
  72.45480   0.23988564E-04   0.36112391E-04  -0.72550303E-02
  72.50320   0.32140959E-04   0.29419418E-04  -0.12685868E-01
  72.55160   0.39222653E-04   0.22013113E-04  -0.17635138E-01
  72.60000   0.44301706E-04   0.14066708E-04  -0.21592875E-01
  72.64840   0.48388016E-04   0.60797924E-05  -0.25033499E-01
  72.69680   0.50694379E-04  -0.17906736E-05  -0.27525960E-01
  72.74520   0.51101079E-04  -0.92680841E-05  -0.28975279E-01
  72.79360   0.49560977E-04  -0.16093096E-04  -0.29325821E-01
  72.84200   0.46101955E-04  -0.22033594E-04  -0.28563609E-01
  72.89040   0.40826429E-04  -0.26893572E-04  -0.26717046E-01
  72.93880   0.33907913E-04  -0.30520570E-04  -0.23856009E-01
  72.98720   0.25584703E-04  -0.32811366E-04  -0.20089314E-01
  73.03560   0.16150905E-04  -0.33715669E-04  -0.15560616E-01
  73.08400   0.58679050E-05  -0.32959901E-04  -0.10358223E-01
  73.13240  -0.47135732E-05  -0.31167126E-04  -0.48614723E-02
  73.18080  -0.15306150E-04  -0.28169035E-04   0.81512652E-03
  73.22920  -0.25521018E-04  -0.24120163E-04   0.64545799E-02
  73.27760  -0.34982463E-04  -0.19214405E-04   0.11841724E-01
  73.32600  -0.43342266E-04  -0.13677084E-04   0.16771572E-01
  73.37440  -0.50292890E-04  -0.77559122E-05   0.21057189E-01
  73.42280  -0.55578981E-04  -0.17111959E-05   0.24536795E-01
  73.47120  -0.59006742E-04   0.41943424E-05   0.27079820E-01
  73.51960  -0.60450895E-04   0.97057451E-05   0.28591695E-01
  73.56800  -0.59038553E-04   0.14278345E-04   0.28582049E-01
  73.61640  -0.56456580E-04   0.18301140E-04   0.27917025E-01
  73.66480  -0.51984539E-04   0.21318579E-04   0.26195147E-01
  73.71320  -0.45784859E-04   0.23195712E-04   0.23482995E-01
  73.76160  -0.38081950E-04   0.23843845E-04   0.19884068E-01
  73.81000  -0.29153901E-04   0.23224109E-04   0.15534860E-01
  73.85840  -0.19322315E-04   0.21349137E-04   0.10599769E-01
  73.90680  -0.89406429E-05   0.18282774E-04   0.52650123E-02
  73.95520   0.16186283E-05   0.14137805E-04  -0.26824366E-03
  74.00360   0.11977502E-04   0.90717512E-05  -0.57913238E-02
  74.05200   0.21578933E-04   0.31751674E-05  -0.11012568E-01
  74.10040   0.30431633E-04  -0.30962252E-05  -0.15887584E-01
  74.14880   0.38060151E-04  -0.96105390E-05  -0.20161793E-01
  74.19720   0.44197417E-04  -0.16105752E-04  -0.23672791E-01
  74.24560   0.48632551E-04  -0.22317629E-04  -0.26286825E-01
  74.29400   0.51218930E-04  -0.27990044E-04  -0.27903981E-01
  74.34240   0.51879857E-04  -0.32884980E-04  -0.28462116E-01
  74.39080   0.50611593E-04  -0.36791810E-04  -0.27939342E-01
  74.43920   0.47483580E-04  -0.39535507E-04  -0.26354985E-01
  74.48760   0.42635812E-04  -0.40983486E-04  -0.23768924E-01
  74.53600   0.35997844E-04  -0.40763084E-04  -0.20118437E-01
  74.58440   0.28405897E-04  -0.39421501E-04  -0.15870693E-01
  74.63280   0.19880086E-04  -0.36693959E-04  -0.11020139E-01
  74.68120   0.10763277E-04  -0.32650243E-04  -0.57515813E-02
  74.72960   0.14191556E-05  -0.27409217E-04  -0.26560272E-03
  74.77800  -0.77820085E-05  -0.21134617E-04   0.52291522E-02
  74.82640  -0.16477788E-04  -0.14029194E-04   0.10523957E-01
  74.87480  -0.24327635E-04  -0.63274163E-05   0.15417940E-01
  74.92320  -0.31025980E-04   0.17130071E-05   0.19725685E-01
  74.97160  -0.36313904E-04   0.98205032E-05   0.23284200E-01
  75.02000  -0.39328936E-04   0.17522606E-04   0.25573325E-01
  75.06840  -0.41254521E-04   0.24913263E-04   0.27261906E-01
  75.11680  -0.41385417E-04   0.31579110E-04   0.27916589E-01
  75.16520  -0.39722164E-04   0.37292558E-04   0.27512556E-01
  75.21360  -0.36335659E-04   0.41859882E-04   0.26065041E-01
  75.26200  -0.31364456E-04   0.45128460E-04   0.23628849E-01
  75.31040  -0.25009515E-04   0.46992428E-04   0.20296394E-01
  75.35880  -0.17526571E-04   0.47396524E-04   0.16194310E-01
  75.40720  -0.92163805E-05   0.46337973E-04   0.11478731E-01
  75.45560  -0.41315007E-06   0.43866334E-04   0.63293970E-02
  75.50400   0.84945109E-05   0.39830869E-04   0.93216723E-03
  75.55240   0.17192365E-04   0.34893120E-04  -0.44730171E-02
  75.60080   0.25314484E-04   0.28982163E-04  -0.97026157E-02
  75.64920   0.32528623E-04   0.22316569E-04  -0.14556708E-01
  75.69760   0.38537119E-04   0.15139320E-04  -0.18849992E-01
  75.74600   0.43088725E-04   0.77087209E-05  -0.22418992E-01
  75.79440   0.45988604E-04   0.28889788E-06  -0.25128381E-01
  75.84280   0.47106056E-04  -0.68597676E-05  -0.26876163E-01
  75.89120   0.46379669E-04  -0.13489947E-04  -0.27597508E-01
  75.93960   0.43819691E-04  -0.19376109E-04  -0.27267110E-01
  75.98800   0.38894114E-04  -0.23884914E-04  -0.25509987E-01
  76.03640   0.33014923E-04  -0.27721851E-04  -0.23177298E-01
  76.08480   0.25767229E-04  -0.30358502E-04  -0.19968299E-01
  76.13320   0.17413562E-04  -0.31722612E-04  -0.16006964E-01
  76.18160   0.82586846E-05  -0.31789777E-04  -0.11445213E-01
  76.23000  -0.13620537E-05  -0.30584285E-04  -0.64570548E-02
  76.27840  -0.11095348E-04  -0.28178205E-04  -0.12319737E-02
  76.32680  -0.20583088E-04  -0.24688749E-04   0.40321897E-02
  76.37520  -0.29475557E-04  -0.20273941E-04   0.91366175E-02
  76.42360  -0.37444232E-04  -0.15126726E-04   0.13888896E-01
  76.47200  -0.43885682E-04  -0.94009353E-05   0.17971063E-01
  76.52040  -0.49156278E-04  -0.34858272E-05   0.21496211E-01
  76.56880  -0.52768372E-04   0.24491676E-05   0.24204020E-01
  76.61720  -0.54583125E-04   0.81541195E-05   0.25992503E-01
  76.66560  -0.54526677E-04   0.13388570E-04   0.26794281E-01
  76.71400  -0.52593053E-04   0.17930942E-04   0.26579179E-01
  76.76240  -0.48844651E-04   0.21587243E-04   0.25355439E-01
  76.81080  -0.43410267E-04   0.24198697E-04   0.23169490E-01
  76.85920  -0.36480684E-04   0.25648023E-04   0.20104274E-01
  76.90760  -0.28301934E-04   0.25864099E-04   0.16276163E-01
  76.95600  -0.19036810E-04   0.24572685E-04   0.11734741E-01
  77.00440  -0.92977301E-05   0.22314925E-04   0.68537239E-02
  77.05280   0.71407338E-06   0.18916318E-04   0.17134886E-02
  77.10120   0.10637389E-04   0.14499313E-04  -0.34904791E-02
  77.14960   0.20114583E-04   0.92275968E-05  -0.85604345E-02
  77.19800   0.28805157E-04   0.32999967E-05  -0.13303939E-01
  77.24640   0.36398657E-04  -0.30569416E-05  -0.17541189E-01
  77.29480   0.42626416E-04  -0.95974326E-05  -0.21111825E-01
  77.34320   0.47271666E-04  -0.16065684E-04  -0.23880969E-01
  77.39160   0.50177625E-04  -0.22205556E-04  -0.25744267E-01
  77.44000   0.50858919E-04  -0.27607708E-04  -0.26424297E-01
  77.48840   0.50089939E-04  -0.32359582E-04  -0.26306408E-01
  77.53680   0.47529905E-04  -0.36113319E-04  -0.25192321E-01
  77.58520   0.43292656E-04  -0.38703900E-04  -0.23124452E-01
  77.63360   0.37554330E-04  -0.40008156E-04  -0.20181140E-01
  77.68200   0.30546515E-04  -0.39949822E-04  -0.16473718E-01
  77.73040   0.22547346E-04  -0.38502840E-04  -0.12142369E-01
  77.77880   0.13870880E-04  -0.35692775E-04  -0.73508991E-02
  77.82720   0.48551252E-05  -0.31596259E-04  -0.22806243E-02
  77.87560  -0.41508621E-05  -0.26338471E-04   0.28764321E-02
  77.92400  -0.12674490E-04  -0.19927116E-04   0.78663405E-02
  77.97240  -0.20619503E-04  -0.12911289E-04   0.12604054E-01
  78.02080  -0.27579417E-04  -0.53548289E-05   0.16863453E-01
  78.06920  -0.33291347E-04   0.24832142E-05   0.20482406E-01
  78.11760  -0.37542496E-04   0.10331897E-04   0.23323138E-01
  78.16600  -0.40178471E-04   0.17918390E-04   0.25277580E-01
  78.21440  -0.41109285E-04   0.24978050E-04   0.26271574E-01
  78.26280  -0.40312805E-04   0.31264178E-04   0.26267760E-01
  78.31120  -0.37835474E-04   0.36557125E-04   0.25267012E-01
  78.35960  -0.33790254E-04   0.40672410E-04   0.23308381E-01
  78.40800  -0.28100623E-04   0.43174692E-04   0.20306123E-01
  78.45640  -0.21517951E-04   0.44555264E-04   0.16703304E-01
  78.50480  -0.14055300E-04   0.44486046E-04   0.12471837E-01
  78.55320  -0.60204923E-05   0.42974667E-04   0.77736045E-02
  78.60160   0.22572477E-05   0.40080733E-04   0.27878036E-02
  78.65000   0.10440315E-04   0.35913742E-04  -0.22959506E-02
  78.69840   0.18195911E-04   0.30629136E-04  -0.72848650E-02
  78.74680   0.25208885E-04   0.24422638E-04  -0.11990265E-01
  78.79520   0.31193758E-04   0.17523040E-04  -0.16234683E-01
  78.84360   0.35905504E-04   0.10183732E-04  -0.19858484E-01
  78.89200   0.38836447E-04   0.26967477E-05  -0.22549734E-01
  78.94040   0.40473363E-04  -0.46943900E-05  -0.24551330E-01
  78.98880   0.40438575E-04  -0.11715641E-04  -0.25621359E-01
  79.03720   0.38719479E-04  -0.18113988E-04  -0.25720426E-01
  79.08560   0.35368265E-04  -0.23661236E-04  -0.24845719E-01
  79.13400   0.30500130E-04  -0.28162609E-04  -0.23031111E-01
  79.18240   0.24289189E-04  -0.31464057E-04  -0.20345895E-01
  79.23080   0.16962229E-04  -0.33457980E-04  -0.16892207E-01
  79.27920   0.87904902E-05  -0.34087178E-04  -0.12801215E-01
  79.32760   0.79723633E-07  -0.33346856E-04  -0.82281975E-02
  79.37600  -0.88131419E-05  -0.31026580E-04  -0.33176711E-02
  79.42440  -0.17583429E-04  -0.27752354E-04   0.16746847E-02
  79.47280  -0.25886502E-04  -0.23407946E-04   0.65993981E-02
  79.52120  -0.33399606E-04  -0.18178041E-04   0.11269294E-01
  79.56960  -0.39827293E-04  -0.12280628E-04   0.15506928E-01
  79.61800  -0.44912897E-04  -0.59586150E-05   0.19151360E-01
  79.66640  -0.48448586E-04   0.52949114E-06   0.22064295E-01
  79.71480  -0.50283564E-04   0.69194781E-05   0.24135347E-01
  79.76320  -0.50330110E-04   0.12951554E-04   0.25286232E-01
  79.81160  -0.48567193E-04   0.18380329E-04   0.25473728E-01
  79.86000  -0.44706763E-04   0.22778789E-04   0.24497319E-01
  79.90840  -0.39548553E-04   0.26363090E-04   0.22782339E-01
  79.95680  -0.32927375E-04   0.28792034E-04   0.20200794E-01
