# TDLDA
# time in fs  dipole-momenta: x   y   z
  57.83800   0.43607449E-08  -0.11529245E-09  -0.33166317E-01
  57.88640   0.50635316E-08  -0.16219080E-09  -0.71345919E-01
  57.93480   0.55423405E-08  -0.20223934E-09  -0.10641420E+00
  57.98320   0.57802930E-08  -0.23417791E-09  -0.13695047E+00
  58.03160   0.57712849E-08  -0.25677024E-09  -0.16171075E+00
  58.08000   0.55198650E-08  -0.26883705E-09  -0.17967695E+00
  58.12840   0.50407530E-08  -0.26933804E-09  -0.19010356E+00
  58.17680   0.43579916E-08  -0.25746655E-09  -0.19255784E+00
  58.22520   0.35037234E-08  -0.23276890E-09  -0.18694800E+00
  58.27360   0.25166024E-08  -0.19526753E-09  -0.17353402E+00
  58.32200   0.14398890E-08  -0.14555582E-09  -0.15291760E+00
  58.37040   0.31934214E-09  -0.84873769E-10  -0.12601102E+00
  58.41880  -0.79893816E-09  -0.15130844E-10  -0.93987787E-01
  58.46720  -0.18705302E-08   0.61109008E-10  -0.58221195E-01
  58.51560  -0.28544058E-08   0.14070232E-09  -0.20217750E-01
  58.56400  -0.37142351E-08   0.22003642E-09   0.18448267E-01
  58.61240  -0.44192620E-08   0.29520176E-09   0.56195491E-01
  58.66080  -0.49448247E-08   0.36219477E-09   0.91490843E-01
  58.70920  -0.52726482E-08   0.41715739E-09   0.12290125E+00
  58.75760  -0.53910474E-08   0.45663734E-09   0.14914396E+00
  58.80600  -0.52951360E-08   0.47785240E-09   0.16913649E+00
  58.85440  -0.49870689E-08   0.47894253E-09   0.18204507E+00
  58.90280  -0.44762713E-08   0.45917576E-09   0.18732779E+00
  58.95120  -0.37795540E-08   0.41908271E-09   0.18476728E+00
  58.99960  -0.29209966E-08   0.36050473E-09   0.17448751E+00
  59.04800  -0.19315043E-08   0.28652115E-09   0.15695075E+00
  59.09640  -0.84798517E-09   0.20126673E-09   0.13293375E+00
  59.14480   0.28783961E-09   0.10965511E-09   0.10348536E+00
  59.19320   0.14309199E-08   0.17016157E-10   0.69870705E-01
  59.24160   0.25345566E-08  -0.71292571E-10   0.33508748E-01
  59.29000   0.35521810E-08  -0.15027362E-09  -0.40907084E-02
  59.33840   0.44391667E-08  -0.21563521E-09  -0.41386545E-01
  59.38680   0.51546604E-08  -0.26406417E-09  -0.76861340E-01
  59.43520   0.56634260E-08  -0.29341321E-09  -0.10907310E+00
  59.48360   0.59376999E-08  -0.30278850E-09  -0.13670582E+00
  59.53200   0.59589910E-08  -0.29254981E-09  -0.15862002E+00
  59.58040   0.57197034E-08  -0.26421174E-09  -0.17390240E+00
  59.62880   0.52243833E-08  -0.22027392E-09  -0.18191136E+00
  59.67720   0.44903721E-08  -0.16398350E-09  -0.18231331E+00
  59.72560   0.35476646E-08  -0.99047025E-10  -0.17510452E+00
  59.77400   0.24378550E-08  -0.29340358E-10  -0.16061429E+00
  59.82240   0.12121643E-08   0.41375587E-10  -0.13948771E+00
  59.87080  -0.71323059E-10   0.10969554E-09  -0.11264985E+00
  59.91920  -0.13509745E-08   0.17274114E-09  -0.81255571E-01
  59.96760  -0.25651639E-08   0.22825764E-09  -0.46631411E-01
  60.01600  -0.36557448E-08   0.27462171E-09  -0.10215572E-01
  60.06440  -0.45711794E-08   0.31078927E-09   0.26499806E-01
  60.11280  -0.52691455E-08   0.33619327E-09   0.62022566E-01
  60.16120  -0.57185382E-08   0.35061832E-09   0.94911554E-01
  60.20960  -0.59008422E-08   0.35409210E-09   0.12382668E+00
  60.25800  -0.58108628E-08   0.34679346E-09   0.14757933E+00
  60.30640  -0.54568060E-08   0.32900893E-09   0.16518271E+00
  60.35480  -0.48596741E-08   0.30113700E-09   0.17589909E+00
  60.40320  -0.40519632E-08   0.26372967E-09   0.17927953E+00
  60.45160  -0.30756869E-08   0.21757157E-09   0.17519066E+00
  60.50000  -0.19798260E-08   0.16375936E-09   0.16382416E+00
  60.54840  -0.81738371E-09   0.10377228E-09   0.14568672E+00
  60.59680   0.35770663E-09   0.39519980E-10   0.12157140E+00
  60.64520   0.14935332E-08  -0.26667634E-10   0.92513939E-01
  60.69360   0.25427428E-08  -0.92097038E-10   0.59739915E-01
  60.74200   0.34644640E-08  -0.15381947E-09   0.24608463E-01
  60.79040   0.42255278E-08  -0.20878908E-09  -0.11442993E-01
  60.83880   0.48010242E-08  -0.25405137E-09  -0.46951181E-01
  60.88720   0.51743336E-08  -0.28695157E-09  -0.80477127E-01
  60.93560   0.53368148E-08  -0.30533913E-09  -0.11065579E+00
  60.98400   0.52873260E-08  -0.30776353E-09  -0.13624664E+00
  61.03240   0.50317099E-08  -0.29361482E-09  -0.15618499E+00
  61.08080   0.45822973E-08  -0.26321931E-09  -0.16963162E+00
  61.12920   0.39574260E-08  -0.21784939E-09  -0.17601642E+00
  61.17760   0.31809274E-08  -0.15964866E-09  -0.17507073E+00
  61.22600   0.22815238E-08  -0.91494241E-10  -0.16684372E+00
  61.27440   0.12920959E-08  -0.16779429E-10  -0.15170011E+00
  61.32280   0.24880603E-09   0.60834430E-10  -0.13029907E+00
  61.37120  -0.80990269E-09   0.13767950E-09  -0.10355734E+00
  61.41960  -0.18443897E-08   0.21032278E-09  -0.72601717E-01
  61.46800  -0.28149434E-08   0.27576000E-09  -0.38716365E-01
  61.51640  -0.36829330E-08   0.33155997E-09  -0.32896544E-02
  61.56480  -0.44120066E-08   0.37592067E-09   0.32237390E-01
  61.61320  -0.49693798E-08   0.40768820E-09   0.66421097E-01
  61.66160  -0.53272538E-08   0.42630854E-09   0.97865190E-01
  61.71000  -0.54643550E-08   0.43175416E-09   0.12527231E+00
  61.75840  -0.53675167E-08   0.42442945E-09   0.14749707E+00
  61.80680  -0.50331455E-08   0.40507828E-09   0.16359848E+00
  61.85520  -0.44683607E-08   0.37470181E-09   0.17288770E+00
  61.90360  -0.36915888E-08   0.33449448E-09   0.17496584E+00
  61.95200  -0.27324357E-08   0.28578741E-09   0.16974685E+00
  62.00040  -0.16307384E-08   0.23002246E-09   0.15746221E+00
  62.04880  -0.43480964E-09   0.16873543E-09   0.13864677E+00
  62.09720   0.80099866E-09   0.10355588E-09   0.11410777E+00
  62.14560   0.20191946E-08   0.36216353E-10   0.84881913E-01
  62.19400   0.31622503E-08  -0.31420021E-10   0.52185689E-01
  62.24240   0.41756627E-08  -0.97340297E-10   0.17363703E-01
  62.29080   0.50107835E-08  -0.15936414E-09  -0.18162402E-01
  62.33920   0.56272938E-08  -0.21515748E-09  -0.52944185E-01
  62.38760   0.59952534E-08  -0.26228041E-09  -0.85557031E-01
  62.43600   0.60966693E-08  -0.29828877E-09  -0.11465262E+00
  62.48440   0.59265189E-08  -0.32088447E-09  -0.13901342E+00
  62.53280   0.54931417E-08  -0.32809874E-09  -0.15760735E+00
  62.58120   0.48179081E-08  -0.31850850E-09  -0.16963880E+00
  62.62960   0.39341072E-08  -0.29142416E-09  -0.17459080E+00
  62.67800   0.28850586E-08  -0.24706434E-09  -0.17225333E+00
  62.72640   0.17215536E-08  -0.18667117E-09  -0.16273393E+00
  62.77480   0.49882273E-09  -0.11253923E-09  -0.14644956E+00
  62.82320  -0.72669468E-09  -0.27966240E-10  -0.12410119E+00
  62.87160  -0.19004684E-08   0.62875494E-10  -0.96635211E-01
  62.92000  -0.29726002E-08   0.15517016E-09  -0.65197002E-01
  62.96840  -0.38999531E-08   0.24373238E-09  -0.31081206E-01
  63.01680  -0.46476121E-08   0.32335304E-09   0.43183318E-02
  63.06520  -0.51897125E-08   0.38914565E-09   0.39558345E-01
  63.11360  -0.55097540E-08   0.43691555E-09   0.73196677E-01
  63.16200  -0.56005359E-08   0.46347625E-09   0.10384494E+00
  63.21040  -0.54638285E-08   0.46693058E-09   0.13022366E+00
  63.25880  -0.51098439E-08   0.44685357E-09   0.15121844E+00
  63.30720  -0.45565253E-08   0.40437949E-09   0.16593343E+00
  63.35560  -0.38286509E-08   0.34215474E-09   0.17373738E+00
  63.40400  -0.29567494E-08   0.26417245E-09   0.17429688E+00
  63.45240  -0.19758474E-08   0.17546633E-09   0.16759299E+00
  63.50080  -0.92409825E-09   0.81722353E-10   0.15391930E+00
  63.54920   0.15862372E-09  -0.11178703E-10   0.13386266E+00
  63.59760   0.12320722E-08  -0.97633577E-10   0.10826989E+00
  63.64600   0.22568420E-08  -0.17274017E-09   0.78205484E-01
  63.69440   0.31954126E-08  -0.23264084E-09   0.44904766E-01
  63.74280   0.40130465E-08  -0.27474617E-09   0.97257010E-02
  63.79120   0.46786139E-08  -0.29783258E-09  -0.25899827E-01
  63.83960   0.51654384E-08  -0.30201586E-09  -0.60516033E-01
  63.88800   0.54522364E-08  -0.28861574E-09  -0.92695911E-01
  63.93640   0.55241658E-08  -0.25992763E-09  -0.12109710E+00
  63.98480   0.53739172E-08  -0.21894763E-09  -0.14451968E+00
  64.03320   0.50027108E-08  -0.16904478E-09  -0.16196266E+00
  64.08160   0.44210155E-08  -0.11365730E-09  -0.17267429E+00
  64.13000   0.36488145E-08  -0.55995843E-10  -0.17619100E+00
  64.17840   0.27152859E-08   0.11724349E-11  -0.17236057E+00
  64.22680   0.16578388E-08   0.55676544E-10  -0.16134723E+00
  64.27520   0.52055319E-09   0.10599775E-09  -0.14361903E+00
  64.32360  -0.64785246E-09   0.15123276E-09  -0.11992034E+00
  64.37200  -0.17963363E-08   0.19098738E-09  -0.91233983E-01
  64.42040  -0.28739347E-08   0.22520909E-09  -0.58737407E-01
  64.46880  -0.38321030E-08   0.25401816E-09  -0.23756213E-01
  64.51720  -0.46269036E-08   0.27751558E-09   0.12283878E-01
  64.56560  -0.52210087E-08   0.29564567E-09   0.47907121E-01
  64.61400  -0.55854970E-08   0.30809620E-09   0.81641185E-01
  64.66240  -0.57014045E-08   0.31427431E-09   0.11207455E+00
  64.71080  -0.55609392E-08   0.31333515E-09   0.13791679E+00
  64.75920  -0.51682378E-08   0.30429716E-09   0.15805868E+00
  64.80760  -0.45395272E-08   0.28619664E-09   0.17162734E+00
  64.85600  -0.37025918E-08   0.25826186E-09   0.17803100E+00
  64.90440  -0.26955026E-08   0.22010866E-09   0.17698864E+00
  64.95280  -0.15646638E-08   0.17189243E-09   0.16854175E+00
  65.00120  -0.36231923E-09   0.11443184E-09   0.15304768E+00
  65.04960   0.85625929E-09   0.49258876E-10   0.13115722E+00
  65.09800   0.20356496E-08  -0.21383015E-10   0.10378033E+00
  65.14640   0.31229951E-08  -0.94616668E-10   0.72044593E-01
  65.19480   0.40703942E-08  -0.16705358E-09   0.37249658E-01
  65.24320   0.48368886E-08  -0.23497820E-09   0.81931338E-03
  65.29160   0.53900401E-08  -0.29457185E-09  -0.35749204E-01
  65.34000   0.57071215E-08  -0.34216163E-09  -0.70939723E-01
  65.38840   0.57759401E-08  -0.37449826E-09  -0.10327615E+00
  65.43680   0.55952810E-08  -0.38900825E-09  -0.13138508E+00
  65.48520   0.51749224E-08  -0.38402371E-09  -0.15405897E+00
  65.53360   0.45351656E-08  -0.35894864E-09  -0.17031540E+00
  65.58200   0.37058436E-08  -0.31434644E-09  -0.17944665E+00
  65.63040   0.27248151E-08  -0.25193812E-09  -0.18105481E+00
  65.67880   0.16360184E-08  -0.17450741E-09  -0.17506896E+00
  65.72720   0.48721944E-09  -0.85726967E-10  -0.16174384E+00
  65.77560  -0.67235645E-09   0.10076880E-10  -0.14164175E+00
  65.82400  -0.17943109E-08   0.10819570E-09  -0.11560157E+00
  65.87240  -0.28331105E-08   0.20382072E-09  -0.84699420E-01
  65.92080  -0.37477730E-08   0.29231373E-09  -0.50204238E-01
  65.96920  -0.45031866E-08   0.36944946E-09  -0.13530325E-01
  66.01760  -0.50711051E-08   0.43161152E-09   0.23813397E-01
  66.06600  -0.54308915E-08   0.47595624E-09   0.60278323E-01
  66.11440  -0.55700610E-08   0.50053162E-09   0.94335997E-01
  66.16280  -0.54846366E-08   0.50435060E-09   0.12454212E+00
  66.21120  -0.51792783E-08   0.48742668E-09   0.14960196E+00
  66.25960  -0.46671263E-08   0.45075885E-09   0.16843274E+00
  66.30800  -0.39692988E-08   0.39627712E-09   0.18021729E+00
  66.35640  -0.31140166E-08   0.32674089E-09   0.18444412E+00
  66.40480  -0.21353747E-08   0.24558396E-09   0.18092991E+00
  66.45320  -0.10718467E-08   0.15674118E-09   0.16982350E+00
  66.50160   0.35352945E-10   0.64447888E-10   0.15159267E+00
  66.55000   0.11439019E-08  -0.26978084E-10   0.12699724E+00
  66.59840   0.22118746E-08  -0.11332980E-09   0.97052685E-01
  66.64680   0.31990492E-08  -0.19070192E-09   0.62987794E-01
  66.69520   0.40680240E-08  -0.25565415E-09   0.26198414E-01
  66.74360   0.47852066E-08  -0.30536400E-09  -0.11802700E-01
  66.79200   0.53217674E-08  -0.33775706E-09  -0.49440765E-01
  66.84040   0.56546230E-08  -0.35160984E-09  -0.85139341E-01
  66.88880   0.57674621E-08  -0.34662521E-09  -0.11738560E+00
  66.93720   0.56517447E-08  -0.32346783E-09  -0.14479800E+00
  66.98560   0.53075589E-08  -0.28373180E-09  -0.16619189E+00
  67.03400   0.47441904E-08  -0.22986042E-09  -0.18063772E+00
  67.08240   0.39802743E-08  -0.16500033E-09  -0.18750629E+00
  67.13080   0.30434444E-08  -0.92789361E-10  -0.18649716E+00
  67.17920   0.19694653E-08  -0.17121866E-10  -0.17764847E+00
  67.22760   0.80090154E-09   0.58119926E-10  -0.16132910E+00
  67.27600  -0.41456656E-09   0.12931375E-09  -0.13821624E+00
  67.32440  -0.16260571E-08   0.19331806E-09  -0.10926234E+00
  67.37280  -0.27815265E-08   0.24763819E-09  -0.75654936E-01
  67.42120  -0.38298826E-08   0.29052769E-09  -0.38771656E-01
  67.46960  -0.47231539E-08   0.32101523E-09  -0.13044245E-03
  67.51800  -0.54187073E-08   0.33886569E-09   0.38665557E-01
  67.56640  -0.58814710E-08   0.34449072E-09   0.75989294E-01
  67.61480  -0.60860548E-08   0.33881541E-09   0.11025682E+00
  67.66320  -0.60185905E-08   0.32312258E-09   0.13999760E+00
  67.71160  -0.56780786E-08   0.29890178E-09   0.16392385E+00
  67.76000  -0.50770333E-08   0.26768980E-09   0.18099340E+00
  67.80840  -0.42412680E-08   0.23095543E-09   0.19046034E+00
  67.85680  -0.32087564E-08   0.19000931E-09   0.19190926E+00
  67.90520  -0.20276277E-08   0.14596240E-09   0.18527077E+00
  67.95360  -0.75346394E-09   0.99730921E-10   0.17081866E+00
  68.00200   0.55384181E-09   0.52090858E-10   0.14915164E+00
  68.05040   0.18333778E-08   0.37647875E-11   0.12116320E+00
  68.09880   0.30263951E-08  -0.44457859E-10   0.88003267E-01
  68.14720   0.40791850E-08  -0.91609554E-10   0.51034071E-01
  68.19560   0.49455448E-08  -0.13644514E-09   0.11780467E-01
  68.24400   0.55887810E-08  -0.17739807E-09  -0.28125690E-01
  68.29240   0.59832228E-08  -0.21258054E-09  -0.67007959E-01
  68.34080   0.61152130E-08  -0.23986923E-09  -0.10321410E+00
  68.38920   0.59835232E-08  -0.25704181E-09  -0.13518896E+00
  68.43760   0.55991397E-08  -0.26197064E-09  -0.16154729E+00
  68.48600   0.49843900E-08  -0.25285078E-09  -0.18114084E+00
  68.53440   0.41714314E-08  -0.22842420E-09  -0.19311395E+00
  68.58280   0.32001920E-08  -0.18819812E-09  -0.19694301E+00
  68.63120   0.21159343E-08  -0.13260009E-09  -0.19245708E+00
  68.67960   0.96666886E-09  -0.63081486E-10  -0.17983977E+00
  68.72800  -0.19932690E-09   0.17869450E-10  -0.15961461E+00
  68.77640  -0.13356638E-08   0.10679483E-09  -0.13261775E+00
  68.82480  -0.23995235E-08   0.19941530E-09  -0.99961411E-01
  68.87320  -0.33528325E-08   0.29085911E-09  -0.62990455E-01
  68.92160  -0.41629908E-08   0.37594706E-09  -0.23233006E-01
  68.97000  -0.48032868E-08   0.44952019E-09   0.17655629E-01
  69.01840  -0.52531399E-08   0.50680354E-09   0.57956267E-01
  69.06680  -0.54982868E-08   0.54375622E-09   0.95956128E-01
  69.11520  -0.55309650E-08   0.55740056E-09   0.13002389E+00
  69.16360  -0.53500898E-08   0.54609351E-09   0.15868540E+00
  69.21200  -0.49613786E-08   0.50969797E-09   0.18069446E+00
  69.26040  -0.43773554E-08   0.44965476E-09   0.19509272E+00
  69.30880  -0.36171797E-08   0.36891485E-09   0.20125386E+00
  69.35720  -0.27062724E-08   0.27176259E-09   0.19890891E+00
  69.40560  -0.16757424E-08   0.16351412E-09   0.18815255E+00
  69.45400  -0.56164631E-09   0.50144399E-10   0.16943227E+00
  69.50240   0.59588449E-09  -0.62124848E-10   0.14352393E+00
  69.55080   0.17536348E-08  -0.16725524E-09   0.11149717E+00
  69.59920   0.28664392E-08  -0.25977412E-09   0.74673261E-01
  69.64760   0.38885205E-08  -0.33512178E-09   0.34576145E-01
  69.69600   0.47751004E-08  -0.38990090E-09  -0.71235851E-02
  69.74440   0.54843207E-08  -0.42205638E-09  -0.48672516E-01
  69.79280   0.59794314E-08  -0.43094027E-09  -0.88305728E-01
  69.84120   0.62311144E-08  -0.41728315E-09  -0.12432355E+00
  69.88960   0.62197239E-08  -0.38305790E-09  -0.15516972E+00
  69.93800   0.59371872E-08  -0.33125331E-09  -0.17950547E+00
  69.98640   0.53883083E-08  -0.26557584E-09  -0.19627341E+00
  70.03480   0.45912756E-08  -0.19011735E-09  -0.20474621E+00
  70.08320   0.35772618E-08  -0.10900741E-09  -0.20455670E+00
  70.13160   0.23891265E-08  -0.26114353E-10  -0.19570861E+00
  70.18000   0.10793374E-08   0.55190002E-10  -0.17856983E+00
  70.22840  -0.29269282E-09   0.13217435E-09  -0.15385108E+00
  70.27680  -0.16636340E-08   0.20278540E-09  -0.12257370E+00
  70.32520  -0.29694330E-08   0.26560012E-09  -0.86029072E-01
  70.37360  -0.41485244E-08   0.31970468E-09  -0.45730476E-01
  70.42200  -0.51449399E-08   0.36452827E-09  -0.33574065E-02
  70.47040  -0.59112036E-08   0.39967543E-09   0.39308453E-01
  70.51880  -0.64108798E-08   0.42479318E-09   0.80455295E-01
  70.56720  -0.66206009E-08   0.43947668E-09   0.11831938E+00
  70.61560  -0.65313937E-08   0.44325071E-09   0.15126548E+00
  70.66400  -0.61491500E-08   0.43562099E-09   0.17786405E+00
  70.71240  -0.54941440E-08   0.41617121E-09   0.19695916E+00
  70.76080  -0.45996086E-08   0.38471239E-09   0.20772174E+00
  70.80920  -0.35094914E-08   0.34143111E-09   0.20968465E+00
  70.85760  -0.22756222E-08   0.28704062E-09   0.20275823E+00
  70.90600  -0.95459625E-09   0.22287579E-09   0.18722788E+00
  70.95440   0.39531309E-09   0.15095177E-09   0.16373637E+00
  71.00280   0.17169514E-08   0.73934849E-10   0.13325421E+00
  71.05120   0.29566292E-08  -0.49274799E-11   0.97040817E-01
  71.09960   0.40659735E-08  -0.81977327E-10   0.56597328E-01
  71.14800   0.50033296E-08  -0.15335375E-09   0.13611124E-01
  71.19640   0.57348045E-08  -0.21525184E-09  -0.30108543E-01
  71.24480   0.62350334E-08  -0.26420028E-09  -0.72703574E-01
  71.29320   0.64877161E-08  -0.29733095E-09  -0.11234687E+00
  71.34160   0.64859228E-08  -0.31261571E-09  -0.14732520E+00
  71.39000   0.62321382E-08  -0.30902629E-09  -0.17611959E+00
  71.43840   0.57380059E-08  -0.28662645E-09  -0.19747727E+00
  71.48680   0.50237519E-08  -0.24655652E-09  -0.21046946E+00
  71.53520   0.41173017E-08  -0.19093576E-09  -0.21453123E+00
  71.58360   0.30531576E-08  -0.12268758E-09  -0.20948184E+00
  71.63200   0.18711276E-08  -0.45320353E-10  -0.19552653E+00
  71.68040   0.61501005E-09   0.37318904E-10  -0.17324234E+00
  71.72880  -0.66869909E-09   0.12127770E-09  -0.14355106E+00
  71.77720  -0.19320622E-08   0.20270695E-09  -0.10768199E+00
  71.82560  -0.31269708E-08   0.27802566E-09  -0.67125454E-01
  71.87400  -0.42065136E-08   0.34404777E-09  -0.23577307E-01
  71.92240  -0.51265240E-08   0.39806713E-09   0.21126063E-01
  71.97080  -0.58473292E-08   0.43792561E-09   0.65082017E-01
  72.01920  -0.63356473E-08   0.46204644E-09   0.10640331E+00
  72.06760  -0.65664929E-08   0.46946805E-09   0.14330339E+00
  72.11600  -0.65248944E-08   0.45985644E-09   0.17417986E+00
  72.16440  -0.62072123E-08   0.43351336E-09   0.19769001E+00
  72.21280  -0.56218751E-08   0.39136841E-09   0.21281270E+00
  72.26120  -0.47894223E-08   0.33495350E-09   0.21889245E+00
  72.30960  -0.37418312E-08   0.26636054E-09   0.21566397E+00
  72.35800  -0.25212045E-08   0.18818235E-09   0.20325769E+00
  72.40640  -0.11779486E-08   0.10343532E-09   0.18218871E+00
  72.45480   0.23139321E-09   0.15470457E-10   0.15333203E+00
  72.50320   0.16465263E-08  -0.72132589E-10   0.11788665E+00
  72.55160   0.30059220E-08  -0.15567526E-09   0.77329749E-01
  72.60000   0.42494292E-08  -0.23148259E-09   0.33361178E-01
  72.64840   0.53209474E-08  -0.29604927E-09  -0.12162142E-01
  72.69680   0.61710966E-08  -0.34619936E-09  -0.57301439E-01
  72.74520   0.67597632E-08  -0.37925772E-09  -0.10011915E+00
  72.79360   0.70583403E-08  -0.39319872E-09  -0.13876606E+00
  72.84200   0.70514563E-08  -0.38679380E-09  -0.17156712E+00
  72.89040   0.67379983E-08  -0.35970701E-09  -0.19709988E+00
  72.93880   0.61312951E-08  -0.31255711E-09  -0.21425963E+00
  72.98720   0.52584139E-08  -0.24692220E-09  -0.22230712E+00
  73.03560   0.41586398E-08  -0.16529173E-09  -0.22089676E+00
  73.08400   0.28813050E-08  -0.70974897E-10  -0.21008564E+00
  73.13240   0.14831946E-08   0.32042970E-10  -0.19032547E+00
  73.18080   0.25764603E-10   0.13926395E-09  -0.16244021E+00
  73.22920  -0.14276446E-08   0.24588468E-09  -0.12759176E+00
  73.27760  -0.28144844E-08   0.34700527E-09  -0.87235220E-01
  73.32600  -0.40755162E-08   0.43787187E-09  -0.43063789E-01
